Sample;Speech;Noise;SNR;STOI orig.;STOI pred.;eSTOI orig.;eSTOI pred.;PESQ orig.;PESQ pred.
1238;DR6-FDRW0-SX293;Restaurant;-2;0.567;0.623;0.246;0.31;1.029;1.086
1239;DR6-FDRW0-SX383;Metro;-6;0.714;0.758;0.478;0.563;2.483;1.151
1240;DR6-FLNH0-SA1;River;0;0.682;0.747;0.463;0.584;1.047;1.235
1241;DR6-FLNH0-SA2;Bus;-8;0.84;0.89;0.673;0.797;1.025;1.888
1242;DR6-FLNH0-SI1214;Hallway;0;0.902;0.899;0.743;0.792;1.074;1.632
1243;DR6-FLNH0-SI584;Living room;6;0.933;0.94;0.749;0.813;1.129;1.739
1244;DR6-FLNH0-SI941;River;-4;0.567;0.67;0.267;0.424;1.03;1.179
1245;DR6-FLNH0-SX134;Copy machine;6;0.783;0.823;0.57;0.644;1.144;1.365
1246;DR6-FLNH0-SX224;Bus;-2;0.979;0.974;0.91;0.908;1.293;2.183
1247;DR6-FLNH0-SX314;Traffic;-6;0.841;0.894;0.665;0.781;1.021;1.632
1248;DR6-FLNH0-SX404;Metro;-4;0.694;0.802;0.373;0.495;1.031;1.372
1249;DR6-FLNH0-SX44;Cafeteria;4;0.876;0.876;0.706;0.759;1.096;1.836
1250;DR6-FMGD0-SA1;Traffic;-4;0.755;0.803;0.553;0.646;1.021;1.549
1251;DR6-FMGD0-SA2;Copy machine;-8;0.363;0.46;0.157;0.21;1.024;1.05
1252;DR6-FMGD0-SI1564;Sports Field;-4;0.785;0.865;0.513;0.663;1.017;1.645
1253;DR6-FMGD0-SI2194;Restaurant;2;0.655;0.702;0.356;0.397;1.042;1.128
1254;DR6-FMGD0-SI934;Metro;4;0.955;0.957;0.885;0.924;1.191;2.441
1255;DR6-FMGD0-SX124;Sports Field;6;0.983;0.978;0.943;0.953;1.211;3.03
1256;DR6-FMGD0-SX214;Metro;2;0.915;0.929;0.721;0.81;1.148;2.201
1257;DR6-FMGD0-SX304;Cafeteria;-6;0.499;0.547;0.254;0.338;1.02;1.117
1258;DR6-FMGD0-SX34;Living room;-4;0.749;0.759;0.512;0.602;1.027;1.333
1259;DR6-FMGD0-SX394;River;6;0.916;0.91;0.775;0.815;1.114;2.025
1260;DR6-MCMJ0-SA1;City park;-4;0.598;0.712;0.312;0.404;1.025;1.134
1261;DR6-MCMJ0-SA2;Town square;2;0.708;0.79;0.53;0.614;1.063;1.617
1262;DR6-MCMJ0-SI1094;Town square;0;0.864;0.909;0.663;0.766;1.059;1.978
1263;DR6-MCMJ0-SI464;River;0;0.838;0.886;0.581;0.691;1.039;1.52
1264;DR6-MCMJ0-SI602;Copy machine;-6;0.473;0.544;0.191;0.264;1.022;1.068
1265;DR6-MCMJ0-SX104;Metro;-6;0.714;0.802;0.35;0.431;1.027;1.555
1266;DR6-MCMJ0-SX14;Subway station;2;0.785;0.846;0.499;0.589;1.071;1.684
1267;DR6-MCMJ0-SX194;City park;6;0.936;0.95;0.855;0.886;1.444;2.614
1268;DR6-MCMJ0-SX284;City park;0;0.829;0.878;0.592;0.688;1.055;1.477
1269;DR6-MCMJ0-SX374;City park;-6;0.727;0.782;0.374;0.411;1.024;1.286
1270;DR6-MDSC0-SA1;River;-2;0.894;0.924;0.778;0.836;1.059;2.129
1271;DR6-MDSC0-SA2;Sports Field;-8;0.695;0.808;0.44;0.56;1.031;1.632
1272;DR6-MDSC0-SI1038;Speech-shaped noise;-4;0.554;0.716;0.257;0.389;1.093;1.404
1273;DR6-MDSC0-SI2298;River;4;0.835;0.887;0.579;0.664;1.332;2.007
1274;DR6-MDSC0-SI967;Sports Field;-2;0.82;0.885;0.609;0.692;1.047;2.069
1275;DR6-MDSC0-SX138;Speech-shaped noise;6;0.832;0.898;0.522;0.694;1.309;2.059
1276;DR6-MDSC0-SX228;City park;6;0.901;0.934;0.693;0.8;1.3;2.15
1277;DR6-MDSC0-SX318;Living room;2;0.929;0.924;0.762;0.75;1.267;2.166
1278;DR6-MDSC0-SX408;Restaurant;-4;0.498;0.596;0.187;0.156;1.083;1.227
1279;DR6-MDSC0-SX48;Metro;-8;0.58;0.679;0.304;0.346;1.06;1.551
1280;DR6-MESD0-SA1;Metro;-4;0.757;0.81;0.444;0.601;1.063;1.612
1281;DR6-MESD0-SA2;Living room;2;0.782;0.828;0.407;0.54;1.102;1.718
1282;DR6-MESD0-SI1002;Metro;0;0.911;0.928;0.646;0.774;1.264;2.041
1283;DR6-MESD0-SI1632;Traffic;-8;0.644;0.766;0.27;0.34;1.033;1.342
1284;DR6-MESD0-SI2262;Town square;4;0.922;0.938;0.782;0.839;1.169;2.518
1285;DR6-MESD0-SX102;Metro;-6;0.784;0.837;0.376;0.523;1.143;1.34
1286;DR6-MESD0-SX12;Cafeteria;2;0.699;0.74;0.519;0.482;1.115;1.482
1287;DR6-MESD0-SX192;Living room;-4;0.696;0.76;0.306;0.406;1.028;1.29
1288;DR6-MESD0-SX282;Traffic;2;0.9;0.935;0.61;0.788;1.076;2.232
1289;DR6-MESD0-SX372;Hallway;-8;0.854;0.897;0.545;0.705;1.075;1.738
1290;DR6-MJDH0-SA1;Town square;-4;0.736;0.825;0.551;0.68;1.031;1.686
1291;DR6-MJDH0-SA2;Bus;-4;0.787;0.855;0.581;0.684;1.021;1.767
1292;DR6-MJDH0-SI1354;Sports Field;-6;0.907;0.952;0.734;0.857;1.033;2.202
1293;DR6-MJDH0-SI1984;Metro;6;0.869;0.922;0.703;0.822;1.178;2.294
1294;DR6-MJDH0-SI724;Hallway;4;0.947;0.959;0.807;0.866;1.341;2.486
1295;DR6-MJDH0-SX184;Metro;-4;0.811;0.866;0.579;0.72;1.079;1.556
1296;DR6-MJDH0-SX274;Traffic;0;0.877;0.913;0.666;0.779;1.052;1.908
1297;DR6-MJDH0-SX364;Hallway;6;0.943;0.956;0.763;0.838;1.244;2.516
1298;DR6-MJDH0-SX4;Metro;0;0.738;0.82;0.431;0.517;1.074;1.506
1299;DR6-MJDH0-SX94;Living room;-4;0.75;0.803;0.395;0.458;1.038;1.369
1300;DR6-MJFC0-SA1;Traffic;2;0.858;0.899;0.676;0.78;1.082;2.105
1301;DR6-MJFC0-SA2;Town square;-4;0.86;0.903;0.729;0.819;1.038;2.37
1302;DR6-MJFC0-SI1033;Speech-shaped noise;6;0.832;0.88;0.592;0.687;1.483;1.87
1303;DR6-MJFC0-SI1663;City park;-4;0.727;0.806;0.375;0.498;1.038;1.644
1304;DR6-MJFC0-SI2293;Restaurant;2;0.725;0.77;0.459;0.539;1.145;1.367
1305;DR6-MJFC0-SX133;City park;4;0.971;0.969;0.853;0.89;1.355;2.619
1306;DR6-MJFC0-SX223;Traffic;-6;0.832;0.884;0.566;0.698;1.049;1.844
1307;DR6-MJFC0-SX313;City park;4;0.731;0.779;0.424;0.516;1.101;1.344
1308;DR6-MJFC0-SX403;City park;0;0.824;0.888;0.607;0.717;1.083;1.639
1309;DR6-MJFC0-SX43;Restaurant;-8;0.464;0.415;0.163;0.2;1.06;1.073
1310;DR6-MPAM1-SA1;Speech-shaped noise;4;0.765;0.825;0.527;0.638;1.094;1.484
1311;DR6-MPAM1-SA2;Meeting room;-4;0.611;0.635;0.392;0.444;1.036;1.143
1312;DR6-MPAM1-SI1029;Restaurant;2;0.603;0.599;0.452;0.385;1.073;1.148
1313;DR6-MPAM1-SI1836;Subway station;6;0.909;0.931;0.658;0.754;1.149;1.855
1314;DR6-MPAM1-SI576;Speech-shaped noise;2;0.682;0.81;0.41;0.517;1.093;1.451
1315;DR6-MPAM1-SX126;Bus;0;0.971;0.976;0.903;0.94;1.328;3.193
1316;DR6-MPAM1-SX216;Cafeteria;6;0.76;0.802;0.56;0.614;1.115;1.56
1317;DR6-MPAM1-SX306;Bus;-6;0.976;0.977;0.921;0.935;1.183;2.695
1318;DR6-MPAM1-SX36;Restaurant;2;0.714;0.728;0.426;0.478;1.074;1.253
1319;DR6-MPAM1-SX396;Traffic;-8;0.691;0.76;0.385;0.485;1.02;1.113
1320;DR6-MRJR0-SA1;Sports Field;-4;0.854;0.883;0.621;0.733;1.019;1.357
1321;DR6-MRJR0-SA2;Meeting room;-8;0.605;0.663;0.363;0.419;1.026;1.104
1322;DR6-MRJR0-SI1182;Hallway;6;0.965;0.961;0.891;0.904;1.468;2.66
1323;DR6-MRJR0-SI1812;River;-8;0.685;0.739;0.417;0.47;1.024;1.136
1324;DR6-MRJR0-SI2313;Town square;4;0.886;0.907;0.682;0.758;1.042;2.072
1325;DR6-MRJR0-SX102;Sports Field;4;0.962;0.973;0.831;0.911;1.156;2.881
1326;DR6-MRJR0-SX12;Hallway;2;0.965;0.945;0.932;0.903;1.188;2.487
1327;DR6-MRJR0-SX192;Copy machine;0;0.604;0.704;0.323;0.436;1.036;1.15
1328;DR6-MRJR0-SX282;Copy machine;6;0.783;0.847;0.498;0.555;1.122;1.258
1329;DR6-MRJR0-SX372;Cafeteria;-4;0.706;0.772;0.288;0.427;1.033;1.153
1330;DR6-MRJS0-SA1;Traffic;-6;0.684;0.825;0.44;0.582;1.021;1.529
1331;DR6-MRJS0-SA2;Town square;-2;0.761;0.841;0.563;0.677;1.026;1.947
1332;DR6-MRJS0-SI1444;Restaurant;-6;0.487;0.579;0.173;0.28;1.301;1.116
1333;DR6-MRJS0-SI1523;Hallway;-6;0.748;0.844;0.613;0.761;1.042;1.509
1334;DR6-MRJS0-SI2074;Living room;0;0.655;0.741;0.421;0.458;1.046;1.259
1335;DR6-MRJS0-SX184;Meeting room;2;0.654;0.739;0.515;0.618;1.05;1.605
1336;DR6-MRJS0-SX274;Living room;-2;0.809;0.88;0.613;0.771;1.043;1.684
1337;DR6-MRJS0-SX364;City park;-6;0.523;0.638;0.308;0.401;1.026;1.185
1338;DR6-MRJS0-SX4;Living room;4;0.851;0.847;0.738;0.684;1.082;2.317
1339;DR6-MRJS0-SX94;Town square;-2;0.735;0.841;0.494;0.638;1.049;1.695
1340;DR7-FCAU0-SA1;Subway station;-2;0.675;0.681;0.48;0.53;1.019;1.136
1341;DR7-FCAU0-SA2;Copy machine;4;0.677;0.716;0.444;0.478;1.046;1.185
1342;DR7-FCAU0-SI1037;Metro;-6;0.557;0.617;0.294;0.401;1.018;1.053
1343;DR7-FCAU0-SI1667;Copy machine;0;0.562;0.591;0.275;0.325;1.023;1.073
1344;DR7-FCAU0-SI2297;Hallway;6;0.905;0.917;0.794;0.831;1.13;2.181
1345;DR7-FCAU0-SX137;Meeting room;-8;0.616;0.539;0.34;0.296;1.024;1.039
1346;DR7-FCAU0-SX227;Subway station;-8;0.559;0.597;0.229;0.348;1.023;1.052
1347;DR7-FCAU0-SX317;Living room;6;0.755;0.762;0.545;0.555;1.039;1.327
1348;DR7-FCAU0-SX407;Metro;0;0.802;0.827;0.599;0.67;1.032;1.482
1349;DR7-FCAU0-SX47;Hallway;0;0.953;0.957;0.869;0.899;1.246;3.018
1350;DR7-FDHC0-SA1;Hallway;0;0.809;0.851;0.673;0.748;1.031;1.567
1351;DR7-FDHC0-SA2;Meeting room;2;0.735;0.757;0.594;0.644;1.034;1.37
1352;DR7-FDHC0-SI1559;Meeting room;-8;0.611;0.563;0.429;0.467;1.023;1.074
1353;DR7-FDHC0-SI2189;Traffic;-4;0.782;0.848;0.585;0.718;1.021;1.593
1354;DR7-FDHC0-SI929;Subway station;-8;0.565;0.627;0.292;0.361;1.019;1.06
1355;DR7-FDHC0-SX119;Bus;2;0.934;0.956;0.812;0.879;1.1;2.371
1356;DR7-FDHC0-SX209;Meeting room;-2;0.716;0.77;0.518;0.587;1.028;1.175
1357;DR7-FDHC0-SX299;Living room;-8;0.673;0.689;0.477;0.492;1.015;1.085
1358;DR7-FDHC0-SX29;Sports Field;0;0.86;0.888;0.574;0.661;1.029;1.697
1359;DR7-FDHC0-SX389;Bus;-8;0.879;0.918;0.721;0.802;1.04;1.764
1360;DR7-FGWR0-SA1;Town square;6;0.903;0.928;0.72;0.815;1.058;2.099
1361;DR7-FGWR0-SA2;Speech-shaped noise;6;0.816;0.851;0.591;0.684;1.168;1.636
1362;DR7-FGWR0-SI1578;Speech-shaped noise;-8;0.536;0.61;0.169;0.245;1.033;1.079
1363;DR7-FGWR0-SI2208;Hallway;4;0.98;0.98;0.907;0.942;1.177;2.743
1364;DR7-FGWR0-SI948;River;-4;0.944;0.949;0.84;0.893;1.111;2.139
1365;DR7-FGWR0-SX138;Metro;0;0.851;0.892;0.507;0.703;1.042;1.562
1366;DR7-FGWR0-SX228;Town square;-8;0.855;0.898;0.578;0.711;1.034;1.414
1367;DR7-FGWR0-SX318;Speech-shaped noise;2;0.78;0.83;0.426;0.535;1.107;1.377
1368;DR7-FGWR0-SX408;Metro;6;0.961;0.952;0.845;0.882;1.314;2.28
1369;DR7-FGWR0-SX48;Cafeteria;2;0.746;0.8;0.466;0.536;1.04;1.234
1370;DR7-FISB0-SA1;Hallway;-2;0.771;0.818;0.569;0.666;1.021;1.352
1371;DR7-FISB0-SA2;Bus;4;0.984;0.985;0.95;0.971;1.078;3.377
1372;DR7-FISB0-SI1579;Hallway;6;0.978;0.968;0.926;0.919;1.663;2.983
1373;DR7-FISB0-SI2209;Sports Field;-8;0.793;0.872;0.605;0.722;1.019;1.302
1374;DR7-FISB0-SI949;Living room;4;0.893;0.92;0.711;0.807;1.052;1.869
1375;DR7-FISB0-SX139;Copy machine;-6;0.442;0.467;0.214;0.218;1.017;1.028
1376;DR7-FISB0-SX229;Copy machine;4;0.74;0.798;0.53;0.616;1.075;1.26
1377;DR7-FISB0-SX319;Copy machine;6;0.716;0.774;0.515;0.55;1.063;1.235
1378;DR7-FISB0-SX409;Town square;4;0.944;0.952;0.84;0.886;1.057;2.287
1379;DR7-FISB0-SX49;Bus;-2;0.95;0.974;0.828;0.913;1.052;2.667
1380;DR7-FLAS0-SA1;Town square;6;0.891;0.928;0.757;0.829;1.031;2.462
1381;DR7-FLAS0-SA2;Meeting room;-4;0.699;0.743;0.487;0.585;1.035;1.337
1382;DR7-FLAS0-SI1026;Restaurant;-6;0.501;0.555;0.144;0.148;1.028;1.047
1383;DR7-FLAS0-SI1488;Traffic;-4;0.721;0.802;0.472;0.575;1.02;1.585
1384;DR7-FLAS0-SI858;Meeting room;0;0.774;0.837;0.55;0.648;1.027;1.603
1385;DR7-FLAS0-SX138;Restaurant;6;0.801;0.859;0.479;0.649;1.099;1.494
1386;DR7-FLAS0-SX228;Meeting room;6;0.829;0.845;0.64;0.709;1.074;1.836
1387;DR7-FLAS0-SX318;Hallway;-2;0.962;0.961;0.8;0.886;1.342;2.17
1388;DR7-FLAS0-SX408;Living room;-6;0.632;0.747;0.303;0.365;1.025;1.215
1389;DR7-FMML0-SA1;Copy machine;-4;0.57;0.626;0.296;0.368;1.027;1.07
1390;DR7-FMML0-SA2;Subway station;2;0.824;0.843;0.569;0.689;1.034;1.611
1391;DR7-FMML0-SI1040;Copy machine;-2;0.552;0.61;0.276;0.336;1.025;1.08
1392;DR7-FMML0-SI1670;River;6;0.969;0.963;0.856;0.899;1.286;2.188
1393;DR7-FMML0-SI2300;Cafeteria;6;0.901;0.93;0.703;0.776;1.126;1.88
1394;DR7-FMML0-SX140;City park;4;0.952;0.956;0.822;0.894;1.164;2.418
1395;DR7-FMML0-SX230;City park;4;0.757;0.791;0.623;0.66;1.063;1.381
1396;DR7-FMML0-SX320;City park;2;0.928;0.931;0.777;0.827;1.072;2.119
1397;DR7-FMML0-SX410;Living room;-8;0.747;0.79;0.39;0.49;1.023;1.121
1398;DR7-FMML0-SX50;Restaurant;2;0.765;0.8;0.31;0.404;1.044;1.258
1399;DR7-FSXA0-SA1;City park;-2;0.705;0.746;0.555;0.614;1.026;1.244
1400;DR7-FSXA0-SA2;River;-6;0.472;0.557;0.201;0.287;1.028;1.144
1401;DR7-FSXA0-SI1108;Sports Field;-6;0.8;0.876;0.555;0.692;1.022;1.526
1402;DR7-FSXA0-SI1846;Meeting room;0;0.764;0.781;0.543;0.544;1.055;1.334
1403;DR7-FSXA0-SI478;Restaurant;-4;0.45;0.5;0.175;0.246;1.039;1.069
1404;DR7-FSXA0-SX118;Metro;-6;0.589;0.666;0.39;0.495;1.023;1.257
1405;DR7-FSXA0-SX208;Living room;6;0.936;0.947;0.778;0.82;1.191;1.951
1406;DR7-FSXA0-SX28;River;6;0.825;0.858;0.584;0.624;1.167;1.597
1407;DR7-FSXA0-SX298;Hallway;-8;0.79;0.847;0.623;0.711;1.033;1.714
1408;DR7-FSXA0-SX388;Living room;0;0.855;0.873;0.636;0.68;1.043;1.481
1409;DR7-FTLH0-SA1;Copy machine;-4;0.564;0.56;0.217;0.302;1.021;1.055
1410;DR7-FTLH0-SA2;Speech-shaped noise;-4;0.596;0.663;0.293;0.352;1.043;1.205
1411;DR7-FTLH0-SI1009;Meeting room;-8;0.442;0.383;0.257;0.223;1.024;1.05
1412;DR7-FTLH0-SI1390;Meeting room;-8;0.569;0.54;0.289;0.284;1.021;1.079
1413;DR7-FTLH0-SI1639;Speech-shaped noise;2;0.752;0.823;0.412;0.468;1.065;1.312
1414;DR7-FTLH0-SX109;Town square;-8;0.67;0.723;0.387;0.479;1.023;1.136
1415;DR7-FTLH0-SX199;Traffic;0;0.846;0.885;0.648;0.757;1.038;2.005
1416;DR7-FTLH0-SX19;City park;-6;0.465;0.557;0.36;0.412;1.025;1.151
1417;DR7-FTLH0-SX289;Subway station;-2;0.598;0.689;0.332;0.506;1.029;1.297
1418;DR7-FTLH0-SX379;Town square;-6;0.733;0.825;0.441;0.599;1.029;1.359
1419;DR7-MCHH0-SA1;Copy machine;-4;0.488;0.6;0.242;0.315;1.028;1.05
1420;DR7-MCHH0-SA2;River;-2;0.931;0.864;0.825;0.814;1.092;1.784
1421;DR7-MCHH0-SI1004;Speech-shaped noise;-8;0.501;0.64;0.163;0.314;1.045;1.169
1422;DR7-MCHH0-SI1634;Sports Field;-8;0.772;0.816;0.589;0.685;1.022;1.469
1423;DR7-MCHH0-SI530;Town square;-6;0.853;0.878;0.674;0.699;1.041;1.73
1424;DR7-MCHH0-SX104;Subway station;-2;0.763;0.857;0.425;0.609;1.046;1.469
1425;DR7-MCHH0-SX14;Hallway;0;0.915;0.93;0.757;0.788;1.216;2.001
1426;DR7-MCHH0-SX194;River;0;0.877;0.889;0.687;0.736;1.113;1.851
1427;DR7-MCHH0-SX284;Town square;-6;0.827;0.896;0.527;0.636;1.039;1.578
1428;DR7-MCHH0-SX374;Speech-shaped noise;0;0.741;0.845;0.448;0.619;1.084;1.367
1429;DR7-MDLF0-SA1;City park;0;0.709;0.788;0.476;0.58;1.029;1.414
1430;DR7-MDLF0-SA2;Copy machine;-2;0.612;0.697;0.45;0.548;1.033;1.185
1431;DR7-MDLF0-SI1583;City park;-4;0.635;0.728;0.355;0.465;1.025;1.3
1432;DR7-MDLF0-SI2213;Metro;6;0.855;0.911;0.637;0.757;1.182;2.254
1433;DR7-MDLF0-SI953;Traffic;6;0.938;0.951;0.798;0.873;1.116;2.85
1434;DR7-MDLF0-SX143;Copy machine;0;0.714;0.816;0.399;0.581;1.047;1.111
1435;DR7-MDLF0-SX233;River;-4;0.508;0.633;0.253;0.362;1.041;1.225
1436;DR7-MDLF0-SX323;Copy machine;-6;0.553;0.713;0.309;0.363;1.023;1.132
1437;DR7-MDLF0-SX413;Subway station;-2;0.704;0.821;0.395;0.575;1.031;1.235
1438;DR7-MDLF0-SX53;Hallway;2;0.892;0.936;0.71;0.818;1.178;2.3
1439;DR7-MDVC0-SA1;Copy machine;-6;0.446;0.426;0.151;0.155;1.021;1.044
1440;DR7-MDVC0-SA2;Traffic;0;0.844;0.906;0.617;0.775;1.05;2.271
1441;DR7-MDVC0-SI2174;Town square;-8;0.653;0.793;0.32;0.508;1.027;1.623
1442;DR7-MDVC0-SI2196;Copy machine;-2;0.445;0.485;0.178;0.254;1.039;1.135
1443;DR7-MDVC0-SI936;Bus;-2;0.812;0.845;0.668;0.705;1.068;1.748
1444;DR7-MDVC0-SX126;Meeting room;4;0.815;0.85;0.645;0.747;1.119;1.724
1445;DR7-MDVC0-SX216;Traffic;-2;0.729;0.796;0.592;0.642;1.037;1.939
1446;DR7-MDVC0-SX306;Traffic;2;0.886;0.918;0.692;0.762;1.1;1.915
1447;DR7-MDVC0-SX36;Traffic;-2;0.81;0.88;0.559;0.709;1.036;1.702
1448;DR7-MDVC0-SX396;City park;6;0.885;0.904;0.701;0.756;1.191;1.764
1449;DR7-MERS0-SA1;Sports Field;2;0.941;0.962;0.809;0.9;1.111;2.634
1450;DR7-MERS0-SA2;City park;2;0.737;0.782;0.533;0.579;1.083;1.392
1451;DR7-MERS0-SI1019;Hallway;-2;0.819;0.868;0.512;0.662;1.057;1.466
1452;DR7-MERS0-SI1649;Living room;-2;0.775;0.814;0.444;0.511;1.029;1.29
1453;DR7-MERS0-SI497;River;-8;0.531;0.632;0.193;0.267;1.039;1.1
1454;DR7-MERS0-SX119;Town square;-8;0.767;0.854;0.352;0.511;1.03;1.548
1455;DR7-MERS0-SX209;Traffic;-4;0.606;0.689;0.251;0.259;1.028;1.282
1456;DR7-MERS0-SX299;Restaurant;0;0.523;0.618;0.255;0.319;1.078;1.154
1457;DR7-MERS0-SX29;River;2;0.871;0.934;0.478;0.638;1.109;1.835
1458;DR7-MERS0-SX389;Bus;-2;0.882;0.915;0.665;0.763;1.077;2.026
1459;DR7-MGRT0-SA1;Hallway;-2;0.904;0.919;0.764;0.834;1.123;2.24
1460;DR7-MGRT0-SA2;Speech-shaped noise;-4;0.592;0.656;0.257;0.317;1.08;1.271
1461;DR7-MGRT0-SI1450;City park;-8;0.477;0.578;0.271;0.344;1.021;1.119
1462;DR7-MGRT0-SI2080;Subway station;0;0.813;0.861;0.545;0.676;1.073;1.504
1463;DR7-MGRT0-SI820;Subway station;0;0.806;0.843;0.491;0.609;1.072;1.553
1464;DR7-MGRT0-SX100;Cafeteria;-4;0.707;0.785;0.458;0.536;1.048;1.432
1465;DR7-MGRT0-SX10;River;0;0.713;0.772;0.498;0.577;1.164;1.536
1466;DR7-MGRT0-SX190;Restaurant;6;0.788;0.817;0.534;0.605;1.224;1.551
1467;DR7-MGRT0-SX280;Copy machine;-4;0.47;0.557;0.342;0.383;1.054;1.097
1468;DR7-MGRT0-SX370;City park;-8;0.544;0.641;0.343;0.39;1.017;1.195
1469;DR7-MKDR0-SA1;Living room;6;0.818;0.858;0.619;0.694;1.304;2.013
1470;DR7-MKDR0-SA2;Meeting room;4;0.758;0.811;0.516;0.624;1.302;1.93
1471;DR7-MKDR0-SI1273;River;-8;0.554;0.701;0.218;0.331;1.063;1.277
1472;DR7-MKDR0-SI1903;Restaurant;-6;0.475;0.541;0.211;0.263;1.101;1.119
1473;DR7-MKDR0-SI643;Bus;-8;0.811;0.857;0.6;0.693;1.036;1.607
1474;DR7-MKDR0-SX103;Copy machine;-4;0.474;0.531;0.19;0.242;1.079;1.138
1475;DR7-MKDR0-SX13;Restaurant;2;0.694;0.769;0.432;0.548;1.083;1.346
1476;DR7-MKDR0-SX193;Restaurant;-2;0.443;0.594;0.177;0.287;1.092;1.105
1477;DR7-MKDR0-SX283;Metro;2;0.855;0.89;0.625;0.71;1.328;1.767
1478;DR7-MKDR0-SX373;Speech-shaped noise;-6;0.501;0.648;0.176;0.333;1.089;1.258
1479;DR7-MKJL0-SA1;Living room;-6;0.626;0.729;0.383;0.518;1.027;1.347
1480;DR7-MKJL0-SA2;Restaurant;2;0.648;0.706;0.433;0.48;1.181;1.451
1481;DR7-MKJL0-SI1100;Sports Field;2;0.955;0.962;0.877;0.914;1.192;3.066
1482;DR7-MKJL0-SI1730;Bus;-4;0.955;0.964;0.865;0.906;1.332;2.924
1483;DR7-MKJL0-SI470;Bus;6;0.995;0.987;0.982;0.974;2.097;3.381
1484;DR7-MKJL0-SX110;Living room;-4;0.763;0.839;0.485;0.621;1.032;1.486
1485;DR7-MKJL0-SX200;Subway station;6;0.841;0.9;0.619;0.749;1.164;1.939
1486;DR7-MKJL0-SX20;Living room;-8;0.603;0.67;0.372;0.393;1.034;1.168
1487;DR7-MKJL0-SX290;City park;-4;0.714;0.767;0.419;0.491;1.036;1.288
1488;DR7-MKJL0-SX380;Cafeteria;-2;0.68;0.746;0.354;0.486;1.058;1.314
1489;DR7-MNJM0-SA1;Sports Field;4;0.899;0.923;0.785;0.857;1.073;2.602
1490;DR7-MNJM0-SA2;Copy machine;-6;0.486;0.504;0.215;0.222;1.048;1.109
1491;DR7-MNJM0-SI1580;Hallway;2;0.803;0.887;0.483;0.597;1.096;2.131
1492;DR7-MNJM0-SI2210;Restaurant;-6;0.46;0.456;0.176;0.213;1.071;1.124
1493;DR7-MNJM0-SI950;Subway station;-6;0.659;0.775;0.226;0.361;1.031;1.371
1494;DR7-MNJM0-SX140;River;4;0.752;0.836;0.499;0.63;1.187;1.763
1495;DR7-MNJM0-SX230;Cafeteria;0;0.634;0.701;0.378;0.453;1.044;1.393
1496;DR7-MNJM0-SX320;Living room;-6;0.699;0.788;0.31;0.424;1.031;1.43
1497;DR7-MNJM0-SX410;Copy machine;-6;0.511;0.591;0.161;0.226;1.047;1.062
1498;DR7-MNJM0-SX50;Subway station;-2;0.749;0.82;0.236;0.344;1.038;1.601
1499;DR7-MNLS0-SA1;Restaurant;-2;0.622;0.744;0.325;0.452;1.064;1.174
1500;DR7-MNLS0-SA2;Town square;-8;0.721;0.801;0.461;0.585;1.025;1.379
1501;DR7-MNLS0-SI1483;Sports Field;0;0.946;0.946;0.864;0.872;1.048;2.166
1502;DR7-MNLS0-SI1610;Bus;0;0.961;0.968;0.837;0.901;1.108;2.755
1503;DR7-MNLS0-SI853;Sports Field;0;0.937;0.958;0.805;0.881;1.08;2.549
1504;DR7-MNLS0-SX133;Meeting room;-4;0.652;0.721;0.358;0.483;1.054;1.206
1505;DR7-MNLS0-SX223;Speech-shaped noise;2;0.695;0.791;0.444;0.574;1.089;1.407
1506;DR7-MNLS0-SX313;Town square;-4;0.667;0.702;0.353;0.423;1.028;1.314
1507;DR7-MNLS0-SX403;Metro;4;0.959;0.965;0.827;0.893;1.563;2.427
1508;DR7-MNLS0-SX43;Living room;-8;0.589;0.639;0.248;0.369;1.022;1.175
1509;DR7-MPAB0-SA1;Sports Field;-6;0.898;0.933;0.736;0.828;1.029;1.879
1510;DR7-MPAB0-SA2;Living room;-6;0.691;0.758;0.37;0.445;1.031;1.28
1511;DR7-MPAB0-SI1103;City park;4;0.871;0.909;0.66;0.735;1.165;1.395
1512;DR7-MPAB0-SI1128;Metro;-6;0.747;0.829;0.424;0.571;1.06;1.431
1513;DR7-MPAB0-SI498;Bus;-8;0.919;0.937;0.767;0.847;1.043;2.035
1514;DR7-MPAB0-SX138;River;-4;0.762;0.809;0.463;0.607;1.031;1.281
1515;DR7-MPAB0-SX228;Town square;6;0.974;0.976;0.871;0.929;1.296;2.569
1516;DR7-MPAB0-SX318;Town square;2;0.944;0.958;0.77;0.848;1.127;2.21
1517;DR7-MPAB0-SX408;Sports Field;-2;0.921;0.949;0.767;0.839;1.054;2.291
1518;DR7-MPAB0-SX48;Sports Field;-4;0.84;0.876;0.531;0.6;1.034;1.597
1519;DR7-MRCS0-SA1;Cafeteria;6;0.848;0.86;0.672;0.728;1.202;1.782
1520;DR7-MRCS0-SA2;Hallway;2;0.946;0.951;0.824;0.869;1.326;2.477
1521;DR7-MRCS0-SI1223;Hallway;-8;0.897;0.926;0.679;0.791;1.051;1.773
1522;DR7-MRCS0-SI1853;City park;-4;0.78;0.849;0.477;0.589;1.036;1.449
1523;DR7-MRCS0-SI593;River;2;0.84;0.887;0.605;0.693;1.1;1.674
