Sample;Speech;Noise;SNR;STOI orig.;STOI pred.;eSTOI orig.;eSTOI pred.;PESQ orig.;PESQ pred.
1472;DR7-MKDR0-SI1903;Restaurant;-6;0.475;0.521;0.211;0.281;1.101;1.158
1473;DR7-MKDR0-SI643;Bus;-8;0.811;0.866;0.6;0.708;1.036;1.644
1474;DR7-MKDR0-SX103;Copy machine;-4;0.474;0.587;0.19;0.288;1.079;1.167
1475;DR7-MKDR0-SX13;Restaurant;2;0.694;0.778;0.432;0.552;1.083;1.322
1476;DR7-MKDR0-SX193;Restaurant;-2;0.443;0.62;0.177;0.277;1.092;1.168
1477;DR7-MKDR0-SX283;Metro;2;0.855;0.886;0.625;0.719;1.328;1.866
1478;DR7-MKDR0-SX373;Speech-shaped noise;-6;0.501;0.65;0.176;0.369;1.089;1.276
1479;DR7-MKJL0-SA1;Living room;-6;0.626;0.751;0.383;0.539;1.027;1.377
1480;DR7-MKJL0-SA2;Restaurant;2;0.648;0.714;0.433;0.485;1.181;1.355
1481;DR7-MKJL0-SI1100;Sports Field;2;0.955;0.962;0.877;0.911;1.192;2.975
1482;DR7-MKJL0-SI1730;Bus;-4;0.955;0.962;0.865;0.903;1.332;2.842
1483;DR7-MKJL0-SI470;Bus;6;0.995;0.984;0.982;0.967;2.097;3.404
1484;DR7-MKJL0-SX110;Living room;-4;0.763;0.848;0.485;0.672;1.032;1.46
1485;DR7-MKJL0-SX200;Subway station;6;0.841;0.893;0.619;0.744;1.164;1.887
1486;DR7-MKJL0-SX20;Living room;-8;0.603;0.68;0.372;0.412;1.034;1.156
1487;DR7-MKJL0-SX290;City park;-4;0.714;0.779;0.419;0.506;1.036;1.316
1488;DR7-MKJL0-SX380;Cafeteria;-2;0.68;0.764;0.354;0.496;1.058;1.333
1489;DR7-MNJM0-SA1;Sports Field;4;0.899;0.922;0.785;0.852;1.073;2.628
1490;DR7-MNJM0-SA2;Copy machine;-6;0.486;0.515;0.215;0.228;1.048;1.124
1491;DR7-MNJM0-SI1580;Hallway;2;0.803;0.895;0.483;0.603;1.096;2.232
1492;DR7-MNJM0-SI2210;Restaurant;-6;0.46;0.477;0.176;0.217;1.071;1.131
1493;DR7-MNJM0-SI950;Subway station;-6;0.659;0.773;0.226;0.357;1.031;1.349
1494;DR7-MNJM0-SX140;River;4;0.752;0.848;0.499;0.638;1.187;1.754
1495;DR7-MNJM0-SX230;Cafeteria;0;0.634;0.712;0.378;0.469;1.044;1.439
1496;DR7-MNJM0-SX320;Living room;-6;0.699;0.804;0.31;0.457;1.031;1.447
1497;DR7-MNJM0-SX410;Copy machine;-6;0.511;0.575;0.161;0.227;1.047;1.069
1498;DR7-MNJM0-SX50;Subway station;-2;0.749;0.819;0.236;0.354;1.038;1.597
1499;DR7-MNLS0-SA1;Restaurant;-2;0.622;0.738;0.325;0.471;1.064;1.172
1500;DR7-MNLS0-SA2;Town square;-8;0.721;0.807;0.461;0.586;1.025;1.364
1501;DR7-MNLS0-SI1483;Sports Field;0;0.946;0.951;0.864;0.891;1.048;2.208
1502;DR7-MNLS0-SI1610;Bus;0;0.961;0.969;0.837;0.901;1.108;2.618
1503;DR7-MNLS0-SI853;Sports Field;0;0.937;0.961;0.805;0.884;1.08;2.53
1504;DR7-MNLS0-SX133;Meeting room;-4;0.652;0.747;0.358;0.526;1.054;1.217
1505;DR7-MNLS0-SX223;Speech-shaped noise;2;0.695;0.8;0.444;0.578;1.089;1.359
1506;DR7-MNLS0-SX313;Town square;-4;0.667;0.704;0.353;0.462;1.028;1.276
1507;DR7-MNLS0-SX403;Metro;4;0.959;0.966;0.827;0.894;1.563;2.337
1508;DR7-MNLS0-SX43;Living room;-8;0.589;0.638;0.248;0.367;1.022;1.177
1509;DR7-MPAB0-SA1;Sports Field;-6;0.898;0.934;0.736;0.832;1.029;1.692
1510;DR7-MPAB0-SA2;Living room;-6;0.691;0.775;0.37;0.48;1.031;1.317
1511;DR7-MPAB0-SI1103;City park;4;0.871;0.906;0.66;0.728;1.165;1.459
1512;DR7-MPAB0-SI1128;Metro;-6;0.747;0.809;0.424;0.547;1.06;1.445
1513;DR7-MPAB0-SI498;Bus;-8;0.919;0.941;0.767;0.85;1.043;1.936
1514;DR7-MPAB0-SX138;River;-4;0.762;0.796;0.463;0.61;1.031;1.273
1515;DR7-MPAB0-SX228;Town square;6;0.974;0.974;0.871;0.928;1.296;2.532
1516;DR7-MPAB0-SX318;Town square;2;0.944;0.96;0.77;0.858;1.127;2.077
1517;DR7-MPAB0-SX408;Sports Field;-2;0.921;0.95;0.767;0.84;1.054;2.249
1518;DR7-MPAB0-SX48;Sports Field;-4;0.84;0.876;0.531;0.601;1.034;1.563
1519;DR7-MRCS0-SA1;Cafeteria;6;0.848;0.867;0.672;0.747;1.202;1.773
1520;DR7-MRCS0-SA2;Hallway;2;0.946;0.948;0.824;0.866;1.326;2.435
1521;DR7-MRCS0-SI1223;Hallway;-8;0.897;0.925;0.679;0.794;1.051;1.753
1522;DR7-MRCS0-SI1853;City park;-4;0.78;0.84;0.477;0.588;1.036;1.439
1523;DR7-MRCS0-SI593;River;2;0.84;0.879;0.605;0.676;1.1;1.624
1524;DR7-MRCS0-SX143;City park;0;0.906;0.916;0.729;0.761;1.096;1.703
1525;DR7-MRCS0-SX233;River;0;0.935;0.943;0.861;0.845;1.082;2.224
1526;DR7-MRCS0-SX323;River;6;0.973;0.977;0.897;0.929;1.237;2.899
1527;DR7-MRCS0-SX413;Metro;2;0.912;0.922;0.748;0.808;1.192;1.568
1528;DR7-MRCS0-SX53;Speech-shaped noise;-8;0.528;0.674;0.21;0.381;1.061;1.143
1529;DR7-MRJM4-SA1;Traffic;6;0.938;0.945;0.857;0.883;1.233;2.692
1530;DR7-MRJM4-SA2;Traffic;2;0.883;0.9;0.742;0.761;1.065;2.388
1531;DR7-MRJM4-SI1489;Bus;-6;0.75;0.823;0.535;0.702;1.046;1.411
1532;DR7-MRJM4-SI2119;Meeting room;4;0.861;0.897;0.634;0.691;1.124;1.526
1533;DR7-MRJM4-SI859;Speech-shaped noise;-4;0.625;0.738;0.332;0.436;1.092;1.32
1534;DR7-MRJM4-SX139;River;4;0.907;0.917;0.756;0.791;1.333;1.907
1535;DR7-MRJM4-SX229;Sports Field;-6;0.924;0.943;0.798;0.865;1.02;2.141
1536;DR7-MRJM4-SX319;Sports Field;4;0.929;0.936;0.787;0.84;1.246;2.319
1537;DR7-MRJM4-SX409;City park;-6;0.63;0.733;0.388;0.502;1.022;1.134
1538;DR7-MRJM4-SX49;City park;2;0.83;0.85;0.571;0.609;1.092;1.839
1539;DR7-MRMS1-SA1;Sports Field;6;0.878;0.914;0.762;0.843;1.057;2.377
1540;DR7-MRMS1-SA2;Living room;4;0.861;0.89;0.657;0.7;1.125;2.038
1541;DR7-MRMS1-SI1487;Meeting room;-4;0.622;0.717;0.433;0.512;1.027;1.159
1542;DR7-MRMS1-SI2117;Copy machine;-6;0.616;0.717;0.397;0.517;1.028;1.267
1543;DR7-MRMS1-SI857;River;4;0.741;0.822;0.485;0.586;1.106;1.687
1544;DR7-MRMS1-SX137;Cafeteria;-2;0.624;0.679;0.445;0.506;1.032;1.235
1545;DR7-MRMS1-SX227;Bus;4;0.962;0.97;0.834;0.881;1.243;2.376
1546;DR7-MRMS1-SX317;Bus;4;0.928;0.935;0.838;0.867;1.29;2.803
1547;DR7-MRMS1-SX407;Subway station;2;0.754;0.846;0.482;0.622;1.041;1.28
1548;DR7-MRMS1-SX47;Meeting room;-2;0.727;0.81;0.569;0.673;1.121;1.405
1549;DR7-MRPC0-SA1;Restaurant;4;0.696;0.764;0.427;0.581;1.18;1.36
1550;DR7-MRPC0-SA2;Hallway;-6;0.862;0.908;0.651;0.76;1.199;2.218
1551;DR7-MRPC0-SI1753;Living room;-8;0.575;0.689;0.256;0.308;1.053;1.21
1552;DR7-MRPC0-SI493;Copy machine;2;0.709;0.797;0.327;0.441;1.143;1.368
1553;DR7-MRPC0-SI933;Cafeteria;4;0.79;0.862;0.487;0.584;1.177;1.799
1554;DR7-MRPC0-SX133;River;0;0.95;0.965;0.799;0.861;1.141;2.435
1555;DR7-MRPC0-SX223;Copy machine;-2;0.606;0.698;0.271;0.46;1.061;1.135
1556;DR7-MRPC0-SX313;Sports Field;-4;0.848;0.921;0.606;0.767;1.102;2.28
1557;DR7-MRPC0-SX403;Cafeteria;2;0.751;0.858;0.48;0.653;1.148;1.57
1558;DR7-MRPC0-SX43;Living room;-6;0.815;0.828;0.586;0.686;1.075;1.427
1559;DR7-MTWH0-SA1;Cafeteria;-6;0.614;0.677;0.333;0.459;1.034;1.216
1560;DR7-MTWH0-SA2;Sports Field;2;0.939;0.954;0.82;0.88;1.12;2.767
1561;DR7-MTWH0-SI1190;City park;0;0.746;0.807;0.507;0.578;1.088;1.411
1562;DR7-MTWH0-SI1629;Speech-shaped noise;-8;0.554;0.669;0.173;0.292;1.044;1.202
1563;DR7-MTWH0-SI1820;Traffic;-6;0.778;0.889;0.407;0.563;1.031;1.717
1564;DR7-MTWH0-SX110;Metro;-6;0.792;0.841;0.476;0.564;1.067;1.532
1565;DR7-MTWH0-SX200;Subway station;4;0.88;0.923;0.606;0.751;1.122;1.84
1566;DR7-MTWH0-SX20;Cafeteria;4;0.777;0.828;0.559;0.625;1.119;1.432
1567;DR7-MTWH0-SX290;Sports Field;-2;0.948;0.964;0.73;0.862;1.086;2.339
1568;DR7-MTWH0-SX380;Hallway;2;0.971;0.972;0.84;0.881;1.189;2.503
1569;DR8-FCMH1-SA1;Copy machine;0;0.664;0.706;0.437;0.511;1.029;1.109
1570;DR8-FCMH1-SA2;River;2;0.733;0.793;0.499;0.623;1.036;1.297
1571;DR8-FCMH1-SI1493;Speech-shaped noise;-6;0.576;0.657;0.189;0.235;1.022;1.064
1572;DR8-FCMH1-SI2123;River;-4;0.67;0.724;0.325;0.428;1.025;1.135
1573;DR8-FCMH1-SI863;Traffic;-4;0.719;0.824;0.429;0.624;1.029;1.331
1574;DR8-FCMH1-SX143;Sports Field;2;0.927;0.96;0.765;0.872;1.042;2.526
1575;DR8-FCMH1-SX233;Living room;-6;0.505;0.528;0.231;0.171;1.017;1.06
1576;DR8-FCMH1-SX323;Town square;2;0.814;0.884;0.564;0.668;1.033;1.907
1577;DR8-FCMH1-SX413;Metro;6;0.906;0.935;0.727;0.791;1.138;2.198
1578;DR8-FCMH1-SX53;Speech-shaped noise;2;0.683;0.805;0.372;0.571;1.057;1.376
1579;DR8-FJSJ0-SA1;Metro;-6;0.76;0.834;0.532;0.638;1.028;1.391
1580;DR8-FJSJ0-SA2;River;4;0.838;0.882;0.647;0.716;1.081;1.669
1581;DR8-FJSJ0-SI1484;Hallway;4;0.933;0.953;0.755;0.821;1.101;2.466
1582;DR8-FJSJ0-SI2114;Hallway;6;0.967;0.97;0.794;0.821;1.35;2.515
1583;DR8-FJSJ0-SI854;Speech-shaped noise;-8;0.595;0.652;0.18;0.26;1.03;1.066
1584;DR8-FJSJ0-SX134;Sports Field;0;0.936;0.946;0.75;0.847;1.039;1.987
1585;DR8-FJSJ0-SX224;Copy machine;6;0.839;0.763;0.672;0.607;1.037;1.15
1586;DR8-FJSJ0-SX314;Subway station;4;0.834;0.882;0.629;0.733;1.047;1.474
1587;DR8-FJSJ0-SX404;Town square;-4;0.83;0.883;0.542;0.64;1.023;1.584
1588;DR8-FJSJ0-SX44;River;-8;0.446;0.52;0.075;0.182;1.021;1.061
1589;DR8-FMLD0-SA1;Meeting room;2;0.787;0.829;0.598;0.686;1.035;1.42
1590;DR8-FMLD0-SA2;Traffic;2;0.861;0.885;0.693;0.78;1.033;2.028
1591;DR8-FMLD0-SI2185;Meeting room;-2;0.731;0.806;0.37;0.503;1.045;1.192
1592;DR8-FMLD0-SI822;Traffic;-4;0.72;0.797;0.374;0.528;1.024;1.309
1593;DR8-FMLD0-SI925;Speech-shaped noise;2;0.805;0.856;0.525;0.683;1.163;1.555
1594;DR8-FMLD0-SX115;Traffic;-6;0.743;0.815;0.382;0.555;1.022;1.326
1595;DR8-FMLD0-SX205;Hallway;4;0.885;0.896;0.725;0.782;1.149;1.998
1596;DR8-FMLD0-SX25;Metro;-8;0.616;0.706;0.44;0.542;1.052;1.292
1597;DR8-FMLD0-SX295;Bus;0;0.912;0.938;0.783;0.878;1.075;1.974
1598;DR8-FMLD0-SX385;Traffic;0;0.894;0.933;0.684;0.808;1.038;1.321
1599;DR8-MAJC0-SA1;Living room;-2;0.767;0.823;0.609;0.7;1.036;1.694
1600;DR8-MAJC0-SA2;Metro;-2;0.752;0.812;0.51;0.592;1.098;1.575
1601;DR8-MAJC0-SI1946;Bus;-8;0.722;0.84;0.341;0.499;1.034;1.648
1602;DR8-MAJC0-SI2095;Traffic;-2;0.784;0.879;0.452;0.553;1.038;1.726
1603;DR8-MAJC0-SI835;Hallway;6;0.982;0.983;0.861;0.902;1.451;2.791
1604;DR8-MAJC0-SX115;Bus;-8;0.902;0.938;0.531;0.739;1.054;2.167
1605;DR8-MAJC0-SX205;Speech-shaped noise;6;0.751;0.869;0.49;0.63;1.258;1.901
1606;DR8-MAJC0-SX25;Subway station;2;0.684;0.8;0.471;0.569;1.095;1.772
1607;DR8-MAJC0-SX295;City park;-8;0.672;0.762;0.368;0.408;1.02;1.311
1608;DR8-MAJC0-SX385;Traffic;-8;0.824;0.902;0.469;0.6;1.027;1.392
1609;DR8-MDAW1-SA1;Restaurant;-4;0.553;0.613;0.281;0.361;1.055;1.149
1610;DR8-MDAW1-SA2;Meeting room;4;0.771;0.8;0.506;0.6;1.202;1.763
1611;DR8-MDAW1-SI1453;Restaurant;-4;0.494;0.584;0.22;0.294;1.103;1.161
1612;DR8-MDAW1-SI2083;Hallway;6;0.986;0.982;0.917;0.923;1.804;3.112
1613;DR8-MDAW1-SI823;Copy machine;-8;0.443;0.544;0.128;0.179;1.039;1.057
1614;DR8-MDAW1-SX103;Hallway;-4;0.76;0.854;0.467;0.634;1.071;1.739
1615;DR8-MDAW1-SX13;Sports Field;-4;0.827;0.892;0.546;0.703;1.037;1.845
1616;DR8-MDAW1-SX193;Traffic;4;0.823;0.87;0.627;0.7;1.183;2.347
1617;DR8-MDAW1-SX283;Cafeteria;2;0.749;0.81;0.444;0.505;1.151;1.416
1618;DR8-MDAW1-SX373;River;-8;0.769;0.842;0.477;0.592;1.062;1.772
1619;DR8-MJLN0-SA1;City park;-6;0.54;0.647;0.295;0.421;1.024;1.173
1620;DR8-MJLN0-SA2;Subway station;4;0.773;0.845;0.505;0.671;1.151;2.132
1621;DR8-MJLN0-SI1449;Copy machine;0;0.648;0.758;0.384;0.5;1.103;1.248
1622;DR8-MJLN0-SI2079;Restaurant;6;0.768;0.859;0.313;0.422;1.256;1.599
1623;DR8-MJLN0-SI819;Bus;-2;0.947;0.952;0.783;0.853;1.212;2.81
1624;DR8-MJLN0-SX189;River;-8;0.792;0.853;0.599;0.679;1.03;1.929
1625;DR8-MJLN0-SX279;Living room;6;0.868;0.919;0.559;0.704;1.244;2.514
1626;DR8-MJLN0-SX369;Sports Field;-4;0.769;0.832;0.559;0.617;1.037;1.84
1627;DR8-MJLN0-SX99;Speech-shaped noise;-6;0.544;0.708;0.212;0.361;1.086;1.275
1628;DR8-MJLN0-SX9;Metro;-8;0.618;0.658;0.482;0.404;1.029;1.141
1629;DR8-MJTC0-SA1;Town square;4;0.933;0.951;0.819;0.873;1.29;2.386
1630;DR8-MJTC0-SA2;Restaurant;-6;0.466;0.519;0.162;0.188;1.099;1.086
1631;DR8-MJTC0-SI1460;Subway station;2;0.782;0.865;0.475;0.621;1.101;1.796
1632;DR8-MJTC0-SI2090;Sports Field;4;0.972;0.975;0.902;0.917;1.39;2.909
1633;DR8-MJTC0-SI830;Town square;2;0.899;0.917;0.788;0.829;1.224;1.993
1634;DR8-MJTC0-SX110;Cafeteria;-6;0.515;0.561;0.227;0.308;1.049;1.156
1635;DR8-MJTC0-SX200;Sports Field;0;0.956;0.957;0.812;0.875;1.209;2.136
1636;DR8-MJTC0-SX20;Meeting room;-8;0.527;0.566;0.298;0.338;1.06;1.219
1637;DR8-MJTC0-SX290;River;2;0.758;0.834;0.465;0.557;1.209;1.62
1638;DR8-MJTC0-SX380;Copy machine;-4;0.516;0.634;0.268;0.384;1.056;1.147
1639;DR8-MJTH0-SA1;Living room;0;0.796;0.845;0.603;0.719;1.162;1.733
1640;DR8-MJTH0-SA2;Town square;6;0.937;0.943;0.819;0.852;1.389;2.316
1641;DR8-MJTH0-SI1296;Sports Field;0;0.982;0.982;0.925;0.939;1.312;2.946
1642;DR8-MJTH0-SI1926;City park;4;0.886;0.916;0.711;0.785;1.216;1.712
1643;DR8-MJTH0-SI666;River;2;0.768;0.805;0.527;0.602;1.177;1.547
1644;DR8-MJTH0-SX126;Hallway;0;0.981;0.979;0.924;0.941;1.539;2.916
1645;DR8-MJTH0-SX216;River;4;0.876;0.898;0.721;0.735;1.212;2.212
1646;DR8-MJTH0-SX306;Meeting room;-8;0.551;0.586;0.227;0.314;1.034;1.153
1647;DR8-MJTH0-SX36;River;2;0.956;0.945;0.832;0.862;1.245;2.209
1648;DR8-MJTH0-SX396;Restaurant;-2;0.577;0.665;0.301;0.415;1.083;1.208
1649;DR8-MPAM0-SA1;Meeting room;4;0.778;0.841;0.62;0.723;1.062;1.73
1650;DR8-MPAM0-SA2;Living room;-4;0.747;0.806;0.53;0.58;1.025;1.417
1651;DR8-MPAM0-SI1189;Restaurant;-8;0.429;0.408;0.16;0.131;1.036;1.041
1652;DR8-MPAM0-SI1819;Living room;0;0.742;0.803;0.53;0.602;1.04;1.666
1653;DR8-MPAM0-SI1961;Meeting room;-8;0.612;0.654;0.345;0.434;1.039;1.156
1654;DR8-MPAM0-SX109;Living room;0;0.814;0.858;0.604;0.731;1.049;1.647
1655;DR8-MPAM0-SX199;Metro;4;0.865;0.917;0.656;0.77;1.229;1.834
1656;DR8-MPAM0-SX19;City park;-6;0.399;0.609;0.327;0.38;1.02;1.081
1657;DR8-MPAM0-SX289;Copy machine;6;0.727;0.795;0.554;0.649;1.14;1.38
1658;DR8-MPAM0-SX379;Cafeteria;-4;0.592;0.625;0.299;0.362;1.045;1.212
1659;DR8-MRES0-SA1;Town square;-2;0.844;0.888;0.681;0.777;1.036;1.83
1660;DR8-MRES0-SA2;Living room;-4;0.717;0.731;0.49;0.486;1.053;1.347
1661;DR8-MRES0-SI1217;Living room;-8;0.714;0.817;0.434;0.595;1.022;1.263
1662;DR8-MRES0-SI1847;Bus;2;0.938;0.956;0.811;0.846;1.2;2.37
1663;DR8-MRES0-SI587;Hallway;6;0.978;0.975;0.917;0.92;1.537;2.895
1664;DR8-MRES0-SX137;Sports Field;6;0.943;0.951;0.836;0.877;1.161;2.668
1665;DR8-MRES0-SX227;Meeting room;6;0.869;0.886;0.67;0.743;1.232;1.871
1666;DR8-MRES0-SX317;Metro;4;0.85;0.896;0.601;0.666;1.081;2.075
1667;DR8-MRES0-SX407;Sports Field;-6;0.781;0.895;0.389;0.681;1.021;1.632
1668;DR8-MRES0-SX47;Hallway;2;0.86;0.905;0.633;0.757;1.18;1.95
1669;DR8-MSLB0-SA1;River;-8;0.574;0.656;0.28;0.419;1.038;1.143
1670;DR8-MSLB0-SA2;Town square;-8;0.822;0.883;0.555;0.705;1.023;1.725
1671;DR8-MSLB0-SI1193;Bus;0;0.984;0.981;0.944;0.945;1.628;3.357
1672;DR8-MSLB0-SI1823;Cafeteria;-4;0.722;0.773;0.407;0.462;1.061;1.336
1673;DR8-MSLB0-SI563;Metro;0;0.837;0.887;0.521;0.667;1.098;1.776
1674;DR8-MSLB0-SX113;Subway station;4;0.855;0.876;0.612;0.676;1.155;1.823
1675;DR8-MSLB0-SX203;Town square;4;0.949;0.966;0.77;0.857;1.13;2.373
1676;DR8-MSLB0-SX23;River;-6;0.668;0.754;0.41;0.485;1.042;1.368
1677;DR8-MSLB0-SX293;Restaurant;-8;0.47;0.499;0.167;0.249;1.164;1.074
1678;DR8-MSLB0-SX383;Cafeteria;0;0.704;0.779;0.428;0.488;1.057;1.26
