Sample;Speech;Noise;SNR;STOI orig.;STOI pred.;eSTOI orig.;eSTOI pred.;PESQ orig.;PESQ pred.
874;DR4-MLLL0-SI733;Cafeteria;-2;0.672;0.731;0.438;0.521;1.025;1.32
875;DR4-MLLL0-SX103;Traffic;-6;0.778;0.871;0.531;0.738;1.032;1.952
876;DR4-MLLL0-SX13;Hallway;6;0.898;0.967;0.797;0.923;1.091;2.567
877;DR4-MLLL0-SX193;Living room;-8;0.675;0.767;0.418;0.55;1.018;1.358
878;DR4-MLLL0-SX283;Speech-shaped noise;-8;0.5;0.61;0.174;0.35;1.039;1.167
879;DR4-MLLL0-SX373;Metro;-8;0.625;0.773;0.398;0.564;1.022;1.215
880;DR4-MPCS0-SA1;Cafeteria;-6;0.555;0.568;0.329;0.361;1.032;1.087
881;DR4-MPCS0-SA2;Copy machine;-6;0.52;0.704;0.341;0.466;1.1;1.407
882;DR4-MPCS0-SI1359;Hallway;-2;0.906;0.945;0.654;0.823;1.116;2.244
883;DR4-MPCS0-SI1989;River;-8;0.654;0.794;0.34;0.435;1.042;1.388
884;DR4-MPCS0-SI729;Metro;-4;0.862;0.925;0.636;0.788;1.125;2.069
885;DR4-MPCS0-SX189;Restaurant;-6;0.426;0.426;0.111;0.129;1.053;1.066
886;DR4-MPCS0-SX279;Living room;-6;0.689;0.769;0.414;0.55;1.025;1.209
887;DR4-MPCS0-SX369;Copy machine;2;0.461;0.626;0.206;0.339;1.088;1.223
888;DR4-MPCS0-SX99;Copy machine;6;0.699;0.84;0.409;0.541;1.178;1.378
889;DR4-MPCS0-SX9;Hallway;2;0.838;0.906;0.777;0.857;1.135;1.761
890;DR4-MPLB0-SA1;Sports Field;-4;0.876;0.935;0.667;0.798;1.047;2.338
891;DR4-MPLB0-SA2;Sports Field;-4;0.858;0.914;0.637;0.763;1.035;1.954
892;DR4-MPLB0-SI1394;Meeting room;-8;0.62;0.619;0.446;0.408;1.053;1.07
893;DR4-MPLB0-SI2024;River;4;0.752;0.862;0.486;0.654;1.194;1.877
894;DR4-MPLB0-SI764;Subway station;-8;0.519;0.659;0.225;0.351;1.029;1.356
895;DR4-MPLB0-SX134;River;-4;0.817;0.9;0.592;0.768;1.178;1.705
896;DR4-MPLB0-SX224;Hallway;-6;0.787;0.925;0.648;0.777;1.052;1.78
897;DR4-MPLB0-SX314;Living room;2;0.887;0.924;0.697;0.824;1.126;1.907
898;DR4-MPLB0-SX404;Restaurant;4;0.645;0.777;0.328;0.468;1.154;1.471
899;DR4-MPLB0-SX44;Hallway;4;0.929;0.942;0.78;0.843;1.522;2.333
900;DR4-MPWM0-SA1;Cafeteria;0;0.748;0.817;0.516;0.624;1.046;1.403
901;DR4-MPWM0-SA2;Restaurant;0;0.609;0.714;0.35;0.457;1.119;1.443
902;DR4-MPWM0-SI1127;Meeting room;-8;0.592;0.634;0.357;0.386;1.033;1.169
903;DR4-MPWM0-SI1757;Restaurant;4;0.752;0.87;0.4;0.553;1.106;1.544
904;DR4-MPWM0-SI2279;Subway station;2;0.833;0.919;0.605;0.749;1.099;1.817
905;DR4-MPWM0-SX137;Cafeteria;-2;0.601;0.693;0.333;0.416;1.046;1.209
906;DR4-MPWM0-SX227;Sports Field;-6;0.816;0.897;0.48;0.64;1.023;1.395
907;DR4-MPWM0-SX317;Speech-shaped noise;6;0.816;0.912;0.55;0.773;1.195;2.088
908;DR4-MPWM0-SX407;Speech-shaped noise;-4;0.577;0.788;0.239;0.504;1.042;1.416
909;DR4-MPWM0-SX47;Meeting room;4;0.784;0.813;0.54;0.546;1.113;1.355
910;DR4-MRKO0-SA1;City park;-2;0.531;0.705;0.416;0.528;1.025;1.368
911;DR4-MRKO0-SA2;City park;4;0.778;0.849;0.574;0.683;1.133;2.297
912;DR4-MRKO0-SI1397;Bus;4;0.95;0.96;0.813;0.871;1.538;2.256
913;DR4-MRKO0-SI2027;Living room;-4;0.689;0.779;0.424;0.546;1.035;1.392
914;DR4-MRKO0-SI767;Hallway;-6;0.776;0.872;0.567;0.727;1.062;2.092
915;DR4-MRKO0-SX137;Bus;0;0.973;0.977;0.902;0.931;1.673;3.04
916;DR4-MRKO0-SX227;Traffic;0;0.855;0.915;0.625;0.758;1.055;1.951
917;DR4-MRKO0-SX317;Town square;6;0.895;0.943;0.781;0.862;1.231;2.668
918;DR4-MRKO0-SX407;Subway station;-8;0.608;0.727;0.224;0.364;1.022;1.306
919;DR4-MRKO0-SX47;Copy machine;-6;0.439;0.529;0.143;0.132;1.037;1.227
920;DR4-MROA0-SA1;Bus;4;0.992;0.986;0.965;0.963;2.195;2.781
921;DR4-MROA0-SA2;River;0;0.849;0.886;0.615;0.707;1.14;1.653
922;DR4-MROA0-SI1307;Restaurant;4;0.817;0.827;0.57;0.628;1.222;1.399
923;DR4-MROA0-SI1970;Speech-shaped noise;6;0.809;0.817;0.583;0.624;1.395;1.76
924;DR4-MROA0-SI677;Cafeteria;-4;0.693;0.769;0.449;0.529;1.068;1.376
925;DR4-MROA0-SX137;Copy machine;-8;0.358;0.323;0.145;0.16;1.028;1.139
926;DR4-MROA0-SX227;Living room;6;0.931;0.932;0.679;0.715;1.237;1.769
927;DR4-MROA0-SX317;Town square;2;0.799;0.839;0.55;0.629;1.158;1.618
928;DR4-MROA0-SX407;Traffic;4;0.942;0.937;0.762;0.775;1.165;2.204
929;DR4-MROA0-SX47;Copy machine;-4;0.604;0.669;0.262;0.359;1.046;1.19
930;DR4-MTEB0-SA1;Sports Field;0;0.905;0.94;0.744;0.853;1.096;2.309
931;DR4-MTEB0-SA2;Sports Field;0;0.889;0.93;0.704;0.814;1.07;2.328
932;DR4-MTEB0-SI1133;Town square;-8;0.788;0.872;0.442;0.635;1.03;1.55
933;DR4-MTEB0-SI2064;Subway station;-4;0.677;0.762;0.363;0.454;1.038;1.416
934;DR4-MTEB0-SI503;River;2;0.794;0.886;0.56;0.746;1.177;1.778
935;DR4-MTEB0-SX143;Town square;-8;0.803;0.88;0.534;0.714;1.03;1.553
936;DR4-MTEB0-SX233;Cafeteria;-6;0.454;0.382;0.188;0.283;1.031;1.137
937;DR4-MTEB0-SX323;Speech-shaped noise;2;0.666;0.826;0.317;0.517;1.238;1.865
938;DR4-MTEB0-SX413;Subway station;-6;0.645;0.716;0.305;0.461;1.032;1.298
939;DR4-MTEB0-SX53;Bus;-4;0.946;0.956;0.798;0.869;1.091;2.525
940;DR4-MTLS0-SA1;Cafeteria;-2;0.906;0.94;0.694;0.793;1.217;1.488
941;DR4-MTLS0-SA2;Hallway;6;0.97;0.968;0.891;0.883;1.57;2.687
942;DR4-MTLS0-SI1370;Copy machine;6;0.799;0.861;0.553;0.652;1.206;1.603
943;DR4-MTLS0-SI2000;Meeting room;6;0.898;0.918;0.564;0.638;1.333;1.335
944;DR4-MTLS0-SI740;Cafeteria;6;0.838;0.86;0.472;0.584;1.201;1.453
945;DR4-MTLS0-SX110;Copy machine;-8;0.512;0.58;0.236;0.29;1.061;1.131
946;DR4-MTLS0-SX200;Restaurant;-8;0.488;0.543;0.103;0.125;1.038;1.06
947;DR4-MTLS0-SX20;Subway station;4;0.796;0.869;0.605;0.692;1.12;2.245
948;DR4-MTLS0-SX290;Copy machine;-2;0.597;0.675;0.282;0.368;1.078;1.28
949;DR4-MTLS0-SX380;Copy machine;0;0.637;0.747;0.215;0.385;1.061;1.221
950;DR5-FASW0-SA1;Restaurant;-2;0.562;0.591;0.217;0.267;1.032;1.144
951;DR5-FASW0-SA2;Hallway;2;0.882;0.929;0.682;0.838;1.093;2.429
952;DR5-FASW0-SI1550;Cafeteria;6;0.741;0.824;0.475;0.593;1.135;1.637
953;DR5-FASW0-SI2180;City park;2;0.838;0.89;0.542;0.703;1.036;1.745
954;DR5-FASW0-SI920;Town square;-2;0.853;0.909;0.576;0.743;1.027;1.52
955;DR5-FASW0-SX110;Cafeteria;-6;0.601;0.633;0.195;0.303;1.037;1.172
956;DR5-FASW0-SX200;Speech-shaped noise;-8;0.559;0.619;0.094;0.18;1.044;1.141
957;DR5-FASW0-SX20;City park;6;0.804;0.883;0.592;0.727;1.078;2.29
958;DR5-FASW0-SX290;Living room;-6;0.69;0.722;0.359;0.476;1.023;1.171
959;DR5-FASW0-SX380;Metro;-4;0.775;0.842;0.399;0.546;1.036;1.226
960;DR5-FAWF0-SA1;Metro;-4;0.816;0.886;0.641;0.788;1.036;1.479
961;DR5-FAWF0-SA2;City park;-4;0.65;0.814;0.339;0.575;1.024;1.518
962;DR5-FAWF0-SI1000;Speech-shaped noise;4;0.802;0.876;0.493;0.693;1.089;1.514
963;DR5-FAWF0-SI1630;Hallway;2;0.974;0.978;0.891;0.946;1.268;2.845
964;DR5-FAWF0-SI2260;Subway station;6;0.883;0.928;0.639;0.796;1.064;1.54
965;DR5-FAWF0-SX100;City park;0;0.653;0.735;0.424;0.575;1.03;1.732
966;DR5-FAWF0-SX10;Copy machine;0;0.556;0.69;0.338;0.502;1.044;1.276
967;DR5-FAWF0-SX190;City park;6;0.815;0.843;0.634;0.754;1.042;1.865
968;DR5-FAWF0-SX280;Restaurant;4;0.625;0.736;0.347;0.518;1.061;1.356
969;DR5-FAWF0-SX370;Hallway;2;0.945;0.969;0.847;0.922;1.14;2.766
970;DR5-FCAL1-SA1;Traffic;-8;0.59;0.71;0.351;0.544;1.018;1.276
971;DR5-FCAL1-SA2;City park;6;0.893;0.938;0.722;0.855;1.053;2.295
972;DR5-FCAL1-SI1403;Town square;0;0.834;0.914;0.558;0.736;1.03;1.777
973;DR5-FCAL1-SI2033;Subway station;-2;0.725;0.84;0.514;0.713;1.023;1.559
974;DR5-FCAL1-SI773;Living room;2;0.883;0.925;0.673;0.813;1.055;2.055
975;DR5-FCAL1-SX143;Meeting room;-6;0.767;0.809;0.582;0.686;1.039;1.127
976;DR5-FCAL1-SX233;Traffic;6;0.949;0.97;0.829;0.925;1.061;2.587
977;DR5-FCAL1-SX323;Hallway;-6;0.831;0.915;0.589;0.766;1.022;1.896
978;DR5-FCAL1-SX413;Metro;4;0.943;0.955;0.765;0.86;1.132;1.762
979;DR5-FCAL1-SX53;Traffic;-6;0.79;0.912;0.519;0.771;1.027;1.847
980;DR5-FGMD0-SA1;Town square;2;0.826;0.919;0.723;0.884;1.024;2.513
981;DR5-FGMD0-SA2;Restaurant;2;0.562;0.707;0.335;0.522;1.052;1.38
982;DR5-FGMD0-SI1943;Hallway;2;0.906;0.955;0.763;0.897;1.098;2.271
983;DR5-FGMD0-SI2107;Speech-shaped noise;0;0.726;0.824;0.402;0.665;1.059;1.607
984;DR5-FGMD0-SI683;Traffic;6;0.898;0.946;0.694;0.867;1.038;2.267
985;DR5-FGMD0-SX143;Hallway;-8;0.799;0.86;0.541;0.726;1.021;1.661
986;DR5-FGMD0-SX233;Cafeteria;6;0.762;0.876;0.495;0.693;1.064;1.696
987;DR5-FGMD0-SX323;Traffic;4;0.812;0.906;0.587;0.775;1.03;2.331
988;DR5-FGMD0-SX413;Meeting room;-6;0.525;0.482;0.28;0.29;1.027;1.07
989;DR5-FGMD0-SX53;City park;-4;0.599;0.775;0.37;0.555;1.027;1.503
990;DR5-FHES0-SA1;Traffic;-6;0.726;0.829;0.529;0.714;1.018;1.58
991;DR5-FHES0-SA2;City park;0;0.671;0.789;0.543;0.686;1.022;1.367
992;DR5-FHES0-SI1109;Metro;0;0.861;0.905;0.681;0.794;1.041;1.799
993;DR5-FHES0-SI1739;Traffic;-6;0.549;0.643;0.288;0.44;1.022;1.213
994;DR5-FHES0-SI479;River;-2;0.638;0.728;0.371;0.477;1.026;1.158
995;DR5-FHES0-SX119;Metro;4;0.887;0.916;0.706;0.788;1.086;1.818
996;DR5-FHES0-SX209;Cafeteria;6;0.764;0.845;0.546;0.714;1.049;1.276
997;DR5-FHES0-SX299;Bus;-6;0.899;0.933;0.804;0.888;1.037;2.393
998;DR5-FHES0-SX29;Restaurant;-4;0.46;0.432;0.195;0.3;1.035;1.068
999;DR5-FHES0-SX389;River;6;0.953;0.952;0.903;0.934;1.294;2.695
1000;DR5-FHEW0-SA1;Bus;4;0.914;0.907;0.855;0.863;1.148;2.186
1001;DR5-FHEW0-SA2;Meeting room;2;0.756;0.676;0.589;0.557;1.038;1.151
1002;DR5-FHEW0-SI2023;Town square;-8;0.81;0.857;0.563;0.714;1.024;1.393
1003;DR5-FHEW0-SI690;Traffic;0;0.772;0.818;0.551;0.686;1.02;1.371
1004;DR5-FHEW0-SI763;Cafeteria;6;0.783;0.808;0.589;0.681;1.04;1.401
1005;DR5-FHEW0-SX133;Living room;4;0.844;0.84;0.769;0.774;1.047;1.771
1006;DR5-FHEW0-SX223;Bus;4;0.949;0.966;0.876;0.918;1.181;2.321
1007;DR5-FHEW0-SX313;Metro;0;0.757;0.846;0.552;0.738;1.025;1.412
1008;DR5-FHEW0-SX403;Sports Field;-6;0.772;0.825;0.59;0.715;1.025;1.615
1009;DR5-FHEW0-SX43;Traffic;-2;0.784;0.816;0.603;0.704;1.023;1.374
1010;DR5-FJCS0-SA1;Hallway;6;0.992;0.985;0.976;0.969;1.823;3.187
1011;DR5-FJCS0-SA2;City park;-6;0.757;0.811;0.571;0.709;1.021;1.489
1012;DR5-FJCS0-SI1309;Metro;0;0.782;0.826;0.588;0.685;1.049;1.39
1013;DR5-FJCS0-SI1833;Speech-shaped noise;-4;0.669;0.768;0.301;0.505;1.031;1.113
1014;DR5-FJCS0-SI1939;Restaurant;2;0.666;0.71;0.519;0.648;1.037;1.193
1015;DR5-FJCS0-SX139;Cafeteria;-6;0.55;0.628;0.322;0.469;1.02;1.157
1016;DR5-FJCS0-SX229;Sports Field;-2;0.931;0.966;0.844;0.926;1.03;2.422
1017;DR5-FJCS0-SX319;Hallway;-4;0.761;0.881;0.615;0.825;1.025;1.758
1018;DR5-FJCS0-SX409;Sports Field;0;0.921;0.936;0.81;0.892;1.036;2.12
1019;DR5-FJCS0-SX49;Town square;0;0.888;0.944;0.736;0.848;1.031;1.968
1020;DR5-FJSA0-SA1;Subway station;-2;0.718;0.739;0.433;0.567;1.021;1.249
1021;DR5-FJSA0-SA2;Copy machine;-6;0.507;0.542;0.171;0.318;1.02;1.111
1022;DR5-FJSA0-SI1379;Restaurant;-4;0.494;0.49;0.202;0.191;1.112;1.062
1023;DR5-FJSA0-SI2009;Speech-shaped noise;-6;0.514;0.594;0.204;0.329;1.028;1.101
1024;DR5-FJSA0-SI749;Restaurant;-6;0.46;0.4;0.162;0.177;1.035;1.052
1025;DR5-FJSA0-SX119;Restaurant;-6;0.515;0.437;0.178;0.223;1.033;1.057
1026;DR5-FJSA0-SX209;Cafeteria;2;0.666;0.757;0.451;0.576;1.037;1.197
1027;DR5-FJSA0-SX299;Metro;-8;0.773;0.816;0.638;0.709;1.035;1.564
1028;DR5-FJSA0-SX29;Bus;4;0.955;0.959;0.85;0.88;1.448;2.515
1029;DR5-FJSA0-SX389;Copy machine;-8;0.473;0.521;0.167;0.244;1.024;1.049
1030;DR5-FMAH0-SA1;Cafeteria;4;0.874;0.895;0.78;0.832;1.19;2.115
1031;DR5-FMAH0-SA2;Bus;4;0.94;0.963;0.889;0.943;1.066;3.228
1032;DR5-FMAH0-SI1289;Subway station;0;0.752;0.752;0.571;0.61;1.026;1.265
1033;DR5-FMAH0-SI1919;City park;-6;0.673;0.748;0.498;0.573;1.023;1.511
1034;DR5-FMAH0-SI659;Subway station;6;0.823;0.863;0.664;0.788;1.038;1.858
1035;DR5-FMAH0-SX119;Town square;4;0.899;0.932;0.821;0.88;1.044;2.224
1036;DR5-FMAH0-SX209;Traffic;4;0.818;0.856;0.695;0.805;1.024;1.647
1037;DR5-FMAH0-SX299;Town square;4;0.793;0.857;0.708;0.8;1.021;1.602
1038;DR5-FMAH0-SX29;City park;-6;0.575;0.713;0.289;0.458;1.026;1.226
1039;DR5-FMAH0-SX389;Living room;0;0.808;0.785;0.647;0.701;1.026;1.425
1040;DR5-FNLP0-SA1;Subway station;0;0.669;0.8;0.439;0.623;1.021;1.319
1041;DR5-FNLP0-SA2;Meeting room;0;0.67;0.746;0.467;0.65;1.03;1.189
1042;DR5-FNLP0-SI1308;Bus;-6;0.93;0.963;0.789;0.907;1.08;2.511
1043;DR5-FNLP0-SI1938;City park;-2;0.697;0.834;0.423;0.647;1.022;1.752
1044;DR5-FNLP0-SI678;Cafeteria;2;0.694;0.739;0.403;0.483;1.035;1.283
1045;DR5-FNLP0-SX138;Town square;2;0.895;0.927;0.735;0.836;1.043;2.017
1046;DR5-FNLP0-SX228;Speech-shaped noise;0;0.728;0.834;0.445;0.632;1.066;1.363
1047;DR5-FNLP0-SX318;Meeting room;-4;0.674;0.632;0.429;0.48;1.036;1.126
1048;DR5-FNLP0-SX408;Traffic;6;0.892;0.95;0.718;0.854;1.039;2.23
1049;DR5-FNLP0-SX48;Subway station;6;0.804;0.871;0.615;0.73;1.034;1.668
1050;DR5-FUTB0-SA1;Speech-shaped noise;-6;0.579;0.682;0.252;0.433;1.03;1.145
1051;DR5-FUTB0-SA2;Sports Field;-2;0.879;0.927;0.697;0.821;1.026;2.333
1052;DR5-FUTB0-SI1204;Copy machine;6;0.779;0.853;0.476;0.622;1.116;1.488
1053;DR5-FUTB0-SI1330;City park;4;0.785;0.889;0.494;0.687;1.043;1.749
1054;DR5-FUTB0-SI1834;Cafeteria;-2;0.548;0.537;0.296;0.339;1.026;1.147
1055;DR5-FUTB0-SX124;Bus;-4;0.923;0.957;0.714;0.88;1.031;2.238
1056;DR5-FUTB0-SX214;Cafeteria;6;0.825;0.898;0.585;0.745;1.058;1.667
1057;DR5-FUTB0-SX304;Cafeteria;0;0.728;0.823;0.41;0.597;1.03;1.283
1058;DR5-FUTB0-SX34;Bus;-2;0.903;0.961;0.661;0.883;1.039;2.387
1059;DR5-FUTB0-SX394;Town square;2;0.891;0.943;0.63;0.815;1.033;1.873
1060;DR5-MAHH0-SA1;Cafeteria;2;0.741;0.782;0.519;0.569;1.058;1.34
1061;DR5-MAHH0-SA2;City park;0;0.741;0.832;0.471;0.649;1.054;1.746
1062;DR5-MAHH0-SI1294;Meeting room;6;0.785;0.811;0.566;0.596;1.101;1.195
1063;DR5-MAHH0-SI1924;Cafeteria;0;0.724;0.784;0.45;0.564;1.057;1.28
1064;DR5-MAHH0-SI664;Hallway;-8;0.81;0.875;0.516;0.688;1.034;1.36
1065;DR5-MAHH0-SX124;Meeting room;2;0.75;0.737;0.443;0.463;1.065;1.135
1066;DR5-MAHH0-SX214;Copy machine;4;0.704;0.765;0.412;0.525;1.127;1.547
1067;DR5-MAHH0-SX304;Copy machine;-4;0.58;0.698;0.291;0.423;1.062;1.166
1068;DR5-MAHH0-SX34;Copy machine;0;0.613;0.726;0.336;0.518;1.049;1.464
1069;DR5-MAHH0-SX394;Bus;6;0.935;0.947;0.793;0.853;1.274;2.388
1070;DR5-MBPM0-SA1;Hallway;0;0.892;0.932;0.73;0.817;1.194;2.367
1071;DR5-MBPM0-SA2;Sports Field;4;0.899;0.938;0.748;0.836;1.146;2.555
1072;DR5-MBPM0-SI1577;Copy machine;2;0.589;0.821;0.46;0.634;1.152;1.452
1073;DR5-MBPM0-SI1584;Speech-shaped noise;-2;0.657;0.79;0.304;0.433;1.084;1.453
1074;DR5-MBPM0-SI947;Living room;0;0.838;0.902;0.601;0.743;1.113;2.152
1075;DR5-MBPM0-SX137;Hallway;6;0.957;0.963;0.834;0.888;1.775;2.491
1076;DR5-MBPM0-SX227;City park;-6;0.78;0.797;0.386;0.483;1.027;1.454
1077;DR5-MBPM0-SX317;Meeting room;-6;0.649;0.681;0.333;0.404;1.047;1.094
1078;DR5-MBPM0-SX407;River;0;0.956;0.966;0.776;0.841;1.132;2.366
1079;DR5-MBPM0-SX47;River;-8;0.65;0.76;0.24;0.413;1.037;1.345
1080;DR5-MCMB0-SA1;Sports Field;-4;0.881;0.928;0.789;0.872;1.056;2.383
1081;DR5-MCMB0-SA2;Living room;4;0.904;0.935;0.785;0.847;1.453;2.28
1082;DR5-MCMB0-SI1268;River;-4;0.64;0.738;0.335;0.381;1.057;1.452
1083;DR5-MCMB0-SI1898;Cafeteria;4;0.779;0.854;0.457;0.472;1.148;1.458
1084;DR5-MCMB0-SI638;Subway station;-8;0.599;0.63;0.326;0.405;1.043;1.169
1085;DR5-MCMB0-SX188;Cafeteria;2;0.715;0.813;0.457;0.596;1.125;1.542
1086;DR5-MCMB0-SX278;City park;-6;0.668;0.774;0.379;0.49;1.034;1.52
1087;DR5-MCMB0-SX368;Restaurant;0;0.621;0.724;0.364;0.477;1.119;1.354
1088;DR5-MCMB0-SX8;Copy machine;4;0.59;0.762;0.457;0.605;1.192;1.779
1089;DR5-MCMB0-SX98;Hallway;2;0.953;0.962;0.838;0.895;1.317;2.211
1090;DR5-MCRC0-SA1;City park;0;0.74;0.843;0.605;0.71;1.07;1.892
1091;DR5-MCRC0-SA2;Speech-shaped noise;-8;0.495;0.548;0.227;0.32;1.091;1.24
1092;DR5-MCRC0-SI1092;Bus;6;0.987;0.983;0.967;0.964;2.96;3.518
1093;DR5-MCRC0-SI1722;Bus;4;0.941;0.937;0.834;0.858;1.368;2.491
1094;DR5-MCRC0-SI462;Copy machine;-8;0.449;0.48;0.16;0.136;1.031;1.098
1095;DR5-MCRC0-SX102;Bus;0;0.969;0.971;0.853;0.889;1.18;2.35
1096;DR5-MCRC0-SX12;Restaurant;-8;0.372;0.391;0.156;0.187;1.077;1.142
1097;DR5-MCRC0-SX192;City park;-8;0.56;0.605;0.172;0.297;1.026;1.186
1098;DR5-MCRC0-SX282;Speech-shaped noise;-8;0.568;0.704;0.188;0.299;1.06;1.237
1099;DR5-MCRC0-SX372;Bus;2;0.976;0.976;0.914;0.937;1.259;2.696
1100;DR5-MCTT0-SA1;Restaurant;-8;0.494;0.534;0.227;0.266;1.033;1.178
1101;DR5-MCTT0-SA2;Metro;-6;0.688;0.787;0.441;0.558;1.026;1.618
1102;DR5-MCTT0-SI1144;Restaurant;-6;0.62;0.636;0.306;0.465;1.046;1.145
1103;DR5-MCTT0-SI2188;Traffic;-6;0.756;0.828;0.478;0.616;1.029;1.482
1104;DR5-MCTT0-SI928;City park;6;0.801;0.902;0.508;0.701;1.148;1.735
1105;DR5-MCTT0-SX118;Hallway;-4;0.81;0.879;0.615;0.759;1.038;1.938
1106;DR5-MCTT0-SX208;Hallway;-4;0.835;0.922;0.556;0.771;1.079;2.034
1107;DR5-MCTT0-SX28;River;2;0.732;0.867;0.356;0.538;1.091;1.402
1108;DR5-MCTT0-SX298;City park;-2;0.704;0.824;0.455;0.577;1.032;1.327
1109;DR5-MCTT0-SX388;Subway station;-6;0.636;0.748;0.279;0.376;1.026;1.23
1110;DR5-MDAC2-SA1;Living room;-2;0.708;0.805;0.455;0.611;1.032;1.497
1111;DR5-MDAC2-SA2;Metro;6;0.885;0.937;0.715;0.827;1.334;1.509
1112;DR5-MDAC2-SI2259;Hallway;-6;0.625;0.774;0.361;0.433;1.027;1.36
1113;DR5-MDAC2-SI560;City park;-4;0.8;0.872;0.539;0.69;1.036;2.138
1114;DR5-MDAC2-SI999;Hallway;-8;0.649;0.714;0.366;0.507;1.031;1.411
1115;DR5-MDAC2-SX189;Subway station;-4;0.609;0.742;0.391;0.524;1.033;1.517
1116;DR5-MDAC2-SX279;Living room;0;0.952;0.966;0.859;0.9;1.349;2.74
1117;DR5-MDAC2-SX369;Bus;4;0.973;0.983;0.924;0.958;2.084;3.596
1118;DR5-MDAC2-SX99;Meeting room;2;0.824;0.896;0.592;0.737;1.058;1.721
1119;DR5-MDAC2-SX9;City park;-6;0.526;0.698;0.455;0.575;1.021;1.545
1120;DR5-MDRB0-SA1;Town square;-4;0.712;0.784;0.489;0.649;1.029;1.6
1121;DR5-MDRB0-SA2;Subway station;-4;0.642;0.76;0.389;0.54;1.031;1.481
1122;DR5-MDRB0-SI1174;Hallway;0;0.934;0.953;0.83;0.904;1.21;2.195
1123;DR5-MDRB0-SI2109;Traffic;-6;0.727;0.78;0.459;0.561;1.025;1.51
1124;DR5-MDRB0-SI544;Traffic;2;0.87;0.909;0.613;0.763;1.053;1.986
1125;DR5-MDRB0-SX184;Meeting room;-8;0.59;0.585;0.434;0.47;1.038;1.074
1126;DR5-MDRB0-SX274;Traffic;4;0.838;0.908;0.588;0.778;1.111;1.978
1127;DR5-MDRB0-SX364;River;-4;0.53;0.629;0.24;0.365;1.036;1.248
1128;DR5-MDRB0-SX4;Hallway;-4;0.766;0.858;0.605;0.688;1.057;1.669
1129;DR5-MDRB0-SX94;Sports Field;0;0.944;0.915;0.83;0.86;1.111;1.875
1130;DR5-MDWA0-SA1;Subway station;4;0.787;0.844;0.622;0.722;1.067;1.906
1131;DR5-MDWA0-SA2;River;4;0.931;0.949;0.831;0.867;1.29;2.647
1132;DR5-MDWA0-SI1146;River;0;0.7;0.811;0.443;0.592;1.099;1.657
1133;DR5-MDWA0-SI1445;Metro;2;0.863;0.91;0.627;0.739;1.144;2.109
1134;DR5-MDWA0-SI519;Traffic;-6;0.689;0.796;0.35;0.461;1.023;1.388
1135;DR5-MDWA0-SX185;Subway station;0;0.691;0.788;0.475;0.602;1.06;1.438
1136;DR5-MDWA0-SX275;Meeting room;-8;0.636;0.654;0.391;0.439;1.041;1.169
1137;DR5-MDWA0-SX365;River;2;0.788;0.877;0.409;0.564;1.118;1.567
1138;DR5-MDWA0-SX5;Copy machine;-2;0.463;0.568;0.225;0.304;1.091;1.178
1139;DR5-MDWA0-SX95;Copy machine;6;0.766;0.813;0.539;0.602;1.199;1.652
1140;DR5-MDWK0-SA1;Subway station;-6;0.642;0.708;0.342;0.456;1.035;1.301
1141;DR5-MDWK0-SA2;River;-8;0.388;0.426;0.14;0.207;1.046;1.218
1142;DR5-MDWK0-SI1540;Living room;-2;0.765;0.862;0.582;0.72;1.033;1.783
1143;DR5-MDWK0-SI2170;City park;-4;0.71;0.817;0.394;0.563;1.032;1.627
1144;DR5-MDWK0-SI910;Restaurant;-2;0.556;0.675;0.206;0.343;1.075;1.309
1145;DR5-MDWK0-SX100;City park;6;0.942;0.952;0.794;0.856;1.271;2.487
1146;DR5-MDWK0-SX10;Restaurant;-6;0.442;0.531;0.157;0.281;1.102;1.148
1147;DR5-MDWK0-SX190;City park;-6;0.725;0.817;0.502;0.634;1.043;1.791
1148;DR5-MDWK0-SX280;Cafeteria;6;0.84;0.898;0.687;0.766;1.464;1.858
1149;DR5-MDWK0-SX370;Copy machine;-8;0.376;0.385;0.118;0.183;1.035;1.092
1150;DR5-MFGK0-SA1;Restaurant;-8;0.496;0.573;0.163;0.266;1.123;1.108
1151;DR5-MFGK0-SA2;Cafeteria;-6;0.597;0.684;0.292;0.39;1.026;1.198
